6179,Bharatpur Airport,BHR,Nepal,Bharatpur,"{latitude:27.678101, longitude:84.429398}",5.75
6180,Bhadrapur Airport,BDP,Nepal,Chandragarhi,"{latitude:26.5708007812, longitude:88.0795974731}",5.75
6181,Meghauli Airport,MEY,Nepal,Meghauli,"{latitude:27.5774, longitude:84.22875}",5.75
6182,Nepalgunj Airport,KEP,Nepal,Nepalgunj,"{latitude:28.1035995483398, longitude:81.6669998168945}",5.75
6183,Gan International Airport,GAN,Maldives,Gan Island,"{latitude:-0.693342, longitude:73.155602}",5
6184,Hanimaadhoo Airport,HAQ,Maldives,Haa Dhaalu Atoll,"{latitude:6.74422979354858, longitude:73.1705017089843}",5
6185,Kadhdhoo Airport,KDO,Maldives,Laamu Atoll,"{latitude:1.85916996002197, longitude:73.5218963623046}",5
6186,Mae Sot Airport,MAQ,Thailand,Tak,"{latitude:16.6998996734619, longitude:98.5450973510742}",7
6187,Buon Ma Thuot Airport,BMV,Vietnam,Buonmethuot,"{latitude:12.668299675, longitude:108.120002747}",7
6188,Cat Bi International Airport,HPH,Vietnam,Haiphong,"{latitude:20.8194007873535, longitude:106.724998474121}",7
6189,Cam Ranh Airport,CXR,Vietnam,Nha Trang,"{latitude:11.9982004165649, longitude:109.219001770019}",7
6190,Co Ong Airport,VCS,Vietnam,Conson,"{latitude:8.73183, longitude:106.633003}",7
6191,Can Tho International Airport,VCA,Vietnam,Can Tho,"{latitude:10.085100174, longitude:105.711997986}",7
6192,Dien Bien Phu Airport,DIN,Vietnam,Dienbienphu,"{latitude:21.3974990845, longitude:103.008003235}",7
6193,Phu Cat Airport,UIH,Vietnam,Phucat,"{latitude:13.955, longitude:109.042}",7
6194,Pleiku Airport,PXU,Vietnam,Pleiku,"{latitude:14.0045003890991, longitude:108.016998291015}",7
6195,Vinh Airport,VII,Vietnam,Vinh,"{latitude:18.7376003265, longitude:105.67099762}",7
6196,Banmaw Airport,BMO,Burma,Banmaw,"{latitude:24.2689990997314, longitude:97.2462005615234}",6.5
6197,Dawei Airport,TVY,Burma,Dawei,"{latitude:14.1038999557495, longitude:98.2035980224609}",6.5
6198,Kawthoung Airport,KAW,Burma,Kawthoung,"{latitude:10.0493001937866, longitude:98.5380020141601}",6.5
6199,Loikaw Airport,LIW,Burma,Loikaw,"{latitude:19.691499710083, longitude:97.2147979736328}",6.5
6200,Mawlamyine Airport,MNU,Burma,Mawlamyine,"{latitude:16.4447002410888, longitude:97.6606979370117}",6.5
6201,Pathein Airport,BSX,Burma,Pathein,"{latitude:16.815201, longitude:94.7799}",6.5
6202,Pakhokku Airport,PKK,Burma,Pakhokku,"{latitude:21.4043, longitude:95.11125}",6.5
6203,Sumbawa Besar Airport,SWQ,Indonesia,Sumbawa Island,"{latitude:-8.48904037475585, longitude:117.412002563476}",8
6204,Tambolaka Airport,TMC,Indonesia,Waikabubak-Sumba Island,"{latitude:-9.40972, longitude:119.244003}",8
6205,Bokondini Airport,BUI,Indonesia,Bokondini-Papua Island,"{latitude:-3.6822, longitude:138.6755}",9
6206,Senggeh Airport,SEH,Indonesia,Senggeh-Papua Island,"{latitude:-3.45, longitude:140.779}",9
6207,Tanjung Harapan Airport,TJS,Indonesia,Tanjung Selor-Borneo Island,"{latitude:2.83583333333, longitude:117.373611111}",8
6208,Datadawai Airport,DTD,Indonesia,Datadawai-Borneo Island,"{latitude:0.8106, longitude:114.5306}",8
6209,Kalimarau Airport,BEJ,Indonesia,Tanjung Redep-Borneo Island,"{latitude:2.1555, longitude:117.431999}",8
6210,Warukin Airport,TJG,Indonesia,Tanjung-Borneo Island,"{latitude:-2.21655988693, longitude:115.435997009}",8
6211,Sampit(Hasan) Airport,SMQ,Indonesia,Sampit-Borneo Island,"{latitude:-2.49919009209, longitude:112.974998474}",7
6212,Dumatumbun Airport,LUV,Indonesia,Langgur-Kei Islands,"{latitude:-5.66162014007568, longitude:132.731002807617}",9
6213,Mali Airport,ARD,Indonesia,Alor Island,"{latitude:-8.13234043121337, longitude:124.59700012207}",8
6214,Belaga Airport,BLG,Malaysia,Belaga,"{latitude:2.65000009537, longitude:113.766998291}",8
6215,Long Lellang Airport,LGL,Malaysia,Long Datih,"{latitude:3.42100000380999, longitude:115.153999329}",8
6216,Long Seridan Airport,ODN,Malaysia,Long Seridan,"{latitude:3.96700000762939, longitude:115.050003051757}",8
6217,Mukah Airport,MKM,Malaysia,Mukah,"{latitude:2.90639, longitude:112.080002}",8
6218,Bakalalan Airport,BKM,Malaysia,Bakalalan,"{latitude:3.97399997711181, longitude:115.61799621582}",8
6219,Lawas Airport,LWY,Malaysia,Lawas,"{latitude:4.84917, longitude:115.407997}",8
6220,Bario Airport,BBN,Malaysia,Bario,"{latitude:3.7338900566101, longitude:115.478996276855}",8
6221,Tomanggong Airport,TMG,Malaysia,Tomanggong,"{latitude:5.40257, longitude:118.65763}",8
6222,Kudat Airport,KUD,Malaysia,Kudat,"{latitude:6.9225001335144, longitude:116.835998535156}",8
6223,Radin Inten II (Branti) Airport,TKG,Indonesia,Bandar Lampung-Sumatra Island,"{latitude:-5.240556, longitude:105.175556}",7
6224,Halim Perdanakusuma International Airport,HLP,Indonesia,Jakarta,"{latitude:-6.26661014556884, longitude:106.890998840332}",7
6225,Ranai Airport,NTX,Indonesia,Ranai-Natuna Besar Island,"{latitude:3.90871, longitude:108.388}",7
6226,Pangsuma Airport,PSU,Indonesia,Putussibau-Borneo Island,"{latitude:0.835578024387359, longitude:112.93699645996}",7
6227,Sintang(Susilo) Airport,SQG,Indonesia,Sintang-Borneo Island,"{latitude:0.0636190026998519, longitude:111.472999572753}",7
6228,Pendopo Airport,PDO,Indonesia,Talang Gudang-Sumatra Island,"{latitude:-3.28607010841369, longitude:103.879997253417}",7
6229,Malikus Saleh Airport,LSW,Indonesia,Lhok Seumawe-Sumatra Island,"{latitude:5.22667980194091, longitude:96.9503021240234}",7
6230,Pulau Pangkor Airport,PKG,Malaysia,Pangkor Island,"{latitude:4.24471998214721, longitude:100.553001403808}",8
6232,Long Bawan Airport,LBW,Indonesia,Long Bawan-Borneo Island,"{latitude:3.9028, longitude:115.6921}",8
6233,Nunukan Airport,NNX,Indonesia,Nunukan-Nunukan Island,"{latitude:4.13333333333, longitude:117.666666667}",8
6234,Long Apung Airport,LPU,Indonesia,Long Apung-Borneo Island,"{latitude:1.704486, longitude:114.970297}",8
6235,Albany Airport,ALH,Australia,Albany,"{latitude:-34.9432983398437, longitude:117.80899810791}",8
6236,Argyle Airport,GYL,Australia,Argyle,"{latitude:-16.6369, longitude:128.451004}",8
6237,Aurukun Airport,AUU,Australia,Aurukun,"{latitude:-13.354067, longitude:141.72065}",10
6238,Barcaldine Airport,BCI,Australia,Barcaldine,"{latitude:-23.5652999878, longitude:145.307006836}",10
6239,Badu Island Airport,BDD,Australia,Badu Island,"{latitude:-10.1499996184999, longitude:142.1734}",10
6240,Birdsville Airport,BVI,Australia,Birdsville,"{latitude:-25.8974990844726, longitude:139.348007202148}",10
6241,Broken Hill Airport,BHQ,Australia,Broken Hill,"{latitude:-32.0013999939, longitude:141.472000122}",9.5
6242,Hamilton Island Airport,HTI,Australia,Hamilton Island,"{latitude:-20.3581008911, longitude:148.95199585}",10
6243,Bedourie Airport,BEU,Australia,Bedourie,"{latitude:-24.3460998535156, longitude:139.460006713867}",10
6244,Bourke Airport,BRK,Australia,Bourke,"{latitude:-30.0391998291015, longitude:145.951995849609}",10
6245,Burketown Airport,BUC,Australia,Burketown,"{latitude:-17.7486000061035, longitude:139.533996582031}",10
6246,Boigu Airport,GIC,Australia,Boigu,"{latitude:-9.23278045654, longitude:142.218002319}",10
6247,Oakey Airport,OKY,Australia,Oakey,"{latitude:-27.4113998413085, longitude:151.735000610351}",10
6248,Boulia Airport,BQL,Australia,Boulia,"{latitude:-22.9132995605468, longitude:139.899993896484}",10
6249,Bathurst Airport,BHS,Australia,Bathurst,"{latitude:-33.4094009399, longitude:149.651992798}",10
6250,Blackwater Airport,BLT,Australia,Blackwater,"{latitude:-23.603099822998, longitude:148.807006835937}",10
6251,Carnarvon Airport,CVQ,Australia,Carnarvon,"{latitude:-24.880211, longitude:113.67174}",8
6252,Cobar Airport,CAZ,Australia,Cobar,"{latitude:-31.5382995605468, longitude:145.794006347656}",10
6253,Coober Pedy Airport,CPD,Australia,Coober Pedy,"{latitude:-29.0400009155273, longitude:134.720993041992}",9.5
6254,Coconut Island Airport,CNC,Australia,Coconut Island,"{latitude:-10.0500001907348, longitude:143.070007324218}",10
6255,Cloncurry Airport,CNJ,Australia,Cloncurry,"{latitude:-20.6686000823999, longitude:140.503997803}",10
6256,Ceduna Airport,CED,Australia,Ceduna,"{latitude:-32.1305999755859, longitude:133.710006713867}",9.5
6257,Cooktown Airport,CTN,Australia,Cooktown,"{latitude:-15.4447002410888, longitude:145.184005737304}",10
6258,Cunnamulla Airport,CMA,Australia,Cunnamulla,"{latitude:-28.0300006866455, longitude:145.621994018554}",10
6259,Coonamble Airport,CNB,Australia,Coonamble,"{latitude:-30.983299255371, longitude:148.376007080078}",10
6260,Coen Airport,CUQ,Australia,Coen,"{latitude:-13.761133, longitude:143.113311}",10
6261,Cooma Snowy Mountains Airport,OOM,Australia,Cooma,"{latitude:-36.3005981445, longitude:148.973999023}",10
6262,Doomadgee Airport,DMD,Australia,Doomadgee,"{latitude:-17.9403, longitude:138.822006}",10
6263,Darnley Island Airport,NLF,Australia,Darnley Island,"{latitude:-9.58333015441894, longitude:143.766998291015}",10
6264,Devonport Airport,DPO,Australia,Devonport,"{latitude:-41.1697006226, longitude:146.429992676}",10
6265,Elcho Island Airport,ELC,Australia,Elcho Island,"{latitude:-12.0193996428999, longitude:135.570999146}",9.5
6266,Esperance Airport,EPR,Australia,Esperance,"{latitude:-33.684399, longitude:121.822998}",8
6267,Flinders Island Airport,FLS,Australia,Flinders Island,"{latitude:-40.0917015076, longitude:147.992996216}",10
6268,Geraldton Airport,GET,Australia,Geraldton,"{latitude:-28.796101, longitude:114.707001}",8
6269,Gladstone Airport,GLT,Australia,Gladstone,"{latitude:-23.869699, longitude:151.223007}",10
6270,Groote Eylandt Airport,GTE,Australia,Groote Eylandt,"{latitude:-13.9750003815, longitude:136.460006714}",9.5
6271,Griffith Airport,GFF,Australia,Griffith,"{latitude:-34.2508010864, longitude:146.067001343}",10
6272,Horn Island Airport,HID,Australia,Horn Island,"{latitude:-10.586400032, longitude:142.289993286}",10
6273,Hooker Creek Airport,HOK,Australia,Hooker Creek,"{latitude:-18.3367004395, longitude:130.638000488}",9.5
6274,Mount Hotham Airport,MHU,Australia,Mount Hotham,"{latitude:-37.0475006104, longitude:147.333999634}",10
6275,Hughenden Airport,HGD,Australia,Hughenden,"{latitude:-20.8150005340576, longitude:144.225006103515}",10
6276,Julia Creek Airport,JCK,Australia,Julia Creek,"{latitude:-20.6683006286621, longitude:141.723007202148}",10
6277,Kalbarri Airport,KAX,Australia,Kalbarri,"{latitude:-27.692813, longitude:114.259169}",8
6278,King Island Airport,KNS,Australia,King Island,"{latitude:-39.8774986267089, longitude:143.878005981445}",10
6279,Kalkgurung Airport,KFG,Australia,Kalkgurung,"{latitude:-17.431900024414, longitude:130.807998657226}",9.5
6280,Karumba Airport,KRB,Australia,Karumba,"{latitude:-17.4566993713378, longitude:140.830001831054}",10
6281,Kowanyama Airport,KWM,Australia,Kowanyama,"{latitude:-15.4856004714965, longitude:141.751007080078}",10
6282,Kubin Airport,KUG,Australia,Kubin,"{latitude:-10.2250003815, longitude:142.218002319}",10
6283,Leonora Airport,LNO,Australia,Leonora,"{latitude:-28.8780994415283, longitude:121.315002441406}",8
6284,Lake Evella Airport,LEL,Australia,Lake Evella,"{latitude:-12.4989004135131, longitude:135.805999755859}",9.5
6285,Lord Howe Island Airport,LDH,Australia,Lord Howe Island,"{latitude:-31.5382995605, longitude:159.07699585}",10.5
6286,Lockhart River Airport,IRG,Australia,Lockhart River,"{latitude:-12.7869, longitude:143.304993}",10
6287,Lismore Airport,LSY,Australia,Lismore,"{latitude:-28.8302993774, longitude:153.259994507}",10
6288,Lightning Ridge Airport,LHG,Australia,Lightning Ridge,"{latitude:-29.4566993713378, longitude:147.983993530273}",10
6289,Longreach Airport,LRE,Australia,Longreach,"{latitude:-23.4342002869, longitude:144.279998779}",10
6290,Leinster Airport,LER,Australia,Leinster,"{latitude:-27.8432998657226, longitude:120.703002929687}",8
6291,Laverton Airport,LVO,Australia,Laverton,"{latitude:-28.6135997772216, longitude:122.424003601074}",8
6292,Mabuiag Island Airport,UBB,Australia,Mabuiag Island,"{latitude:-9.94999980926513, longitude:142.182998657226}",10
6293,Meekatharra Airport,MKR,Australia,Meekatharra,"{latitude:-26.6117000579833, longitude:118.547996520996}",8
6294,Merimbula Airport,MIM,Australia,Merimbula,"{latitude:-36.9085998535, longitude:149.901000977}",10
6295,Milingimbi Airport,MGT,Australia,Milingimbi,"{latitude:-12.0944004059, longitude:134.893997192}",9.5
6296,Maningrida Airport,MNG,Australia,Maningrida,"{latitude:-12.0560998917, longitude:134.23399353}",9.5
6297,McArthur River Mine Airport,MCV,Australia,McArthur River Mine,"{latitude:-16.4424991608, longitude:136.083999634}",9.5
6298,Mildura Airport,MQL,Australia,Mildura,"{latitude:-34.2291984557999, longitude:142.085998535}",10
6299,Mount Magnet Airport,MMG,Australia,Mount Magnet,"{latitude:-28.1161003112792, longitude:117.842002868652}",8
6300,Moree Airport,MRZ,Australia,Moree,"{latitude:-29.4988994597999, longitude:149.845001221}",10
6301,Moranbah Airport,MOV,Australia,Moranbah,"{latitude:-22.057800293, longitude:148.07699585}",10
6302,Moruya Airport,MYA,Australia,Moruya,"{latitude:-35.8978004456, longitude:150.143997192}",10
6303,Mount Gambier Airport,MGB,Australia,Mount Gambier,"{latitude:-37.7456016540527, longitude:140.785003662109}",9.5
6304,Mornington Island Airport,ONG,Australia,Mornington Island,"{latitude:-16.6625003814697, longitude:139.177993774414}",10
6305,Murray Island Airport,MYI,Australia,Murray Island,"{latitude:-9.91666984558, longitude:144.054992676}",10
6306,Maryborough Airport,MBH,Australia,Maryborough,"{latitude:-25.5133, longitude:152.714996}",10
6307,Narrandera Airport,NRA,Australia,Narrandera,"{latitude:-34.7022018433, longitude:146.511993408}",10
6308,Narrabri Airport,NAA,Australia,Narrabri,"{latitude:-30.3192005157, longitude:149.82699585}",10
6309,Normanton Airport,NTN,Australia,Normanton,"{latitude:-17.68409, longitude:141.069664}",10
6310,Newman Airport,ZNE,Australia,Newman,"{latitude:-23.4178009032999, longitude:119.803001404}",8
6311,Olympic Dam Airport,OLP,Australia,Olympic Dam,"{latitude:-30.4850006103999, longitude:136.876998901}",9.5
6312,Port Augusta Airport,PUG,Australia,Argyle,"{latitude:-32.5069007873535, longitude:137.716995239257}",9.5
6313,Palm Island Airport,PMK,Australia,Palm Island,"{latitude:-18.7553005218505, longitude:146.580993652343}",10
6314,Paraburdoo Airport,PBO,Australia,Paraburdoo,"{latitude:-23.1711006165, longitude:117.745002747}",8
6315,Cocos (Keeling) Islands Airport,CCK,Cocos (Keeling) Islands,Cocos Keeling Island,"{latitude:-12.1883001328, longitude:96.8339004517}",6.5
6316,Gove Airport,GOV,Australia,Gove,"{latitude:-12.2693996428999, longitude:136.817993164}",9.5
6317,Parkes Airport,PKE,Australia,Parkes,"{latitude:-33.131401062, longitude:148.238998413}",10
6318,Port Lincoln Airport,PLO,Australia,Port Lincoln,"{latitude:-34.6053009033, longitude:135.880004883}",9.5
6319,Pormpuraaw Airport,EDR,Australia,Pormpuraaw,"{latitude:-14.896451, longitude:141.60908}",10
6320,Port Macquarie Airport,PQQ,Australia,Port Macquarie,"{latitude:-31.4358005524, longitude:152.863006592}",10
6321,Portland Airport,PTJ,Australia,Portland,"{latitude:-38.3180999755859, longitude:141.470993041992}",10
6322,Quilpie Airport,ULP,Australia,Quilpie,"{latitude:-26.6121997833251, longitude:144.253005981445}",10
6323,Ramingining Airport,RAM,Australia,Ramingining,"{latitude:-12.3563995361328, longitude:134.897994995117}",9.5
6324,Roma Airport,RMA,Australia,Roma,"{latitude:-26.5450000763, longitude:148.774993896}",10
6325,St George Airport,SGO,Australia,St George,"{latitude:-28.0496997833251, longitude:148.595001220703}",10
6326,Shark Bay Airport,MJK,Australia,Shark Bay,"{latitude:-25.8938999176, longitude:113.577003479}",8
6327,Saibai Island Airport,SBR,Australia,Saibai Island,"{latitude:-9.37833023071, longitude:142.625}",10
6328,Strahan Airport,SRN,Australia,Strahan,"{latitude:-42.1549987792968, longitude:145.292007446289}",10
6329,Thargomindah Airport,XTG,Australia,Thargomindah,"{latitude:-27.986400604248, longitude:143.811004638671}",10
6330,Tennant Creek Airport,TCA,Australia,Tennant Creek,"{latitude:-19.6343994140625, longitude:134.182998657226}",9.5
6331,Victoria River Downs Airport,VCD,Australia,Victoria River Downs,"{latitude:-16.4021244049072, longitude:131.004974365234}",9.5
6332,Warraber Island Airport,SYU,Australia,Sue Islet,"{latitude:-10.2082996368408, longitude:142.824996948242}",10
6333,Windorah Airport,WNR,Australia,Windorah,"{latitude:-25.4130992889404, longitude:142.667007446289}",10
6334,Whyalla Airport,WYA,Australia,Whyalla,"{latitude:-33.0588989257812, longitude:137.514007568359}",9.5
6335,Wiluna Airport,WUN,Australia,Wiluna,"{latitude:-26.6291999816894, longitude:120.221000671386}",8
6336,Wollongong Airport,WOL,Australia,Wollongong,"{latitude:-34.5611000061035, longitude:150.789001464843}",10
6337,Winton Airport,WIN,Australia,Winton,"{latitude:-22.3635997772216, longitude:143.085998535156}",10
6338,Wynyard Airport,BWT,Australia,Burnie,"{latitude:-40.9989013671875, longitude:145.731002807617}",10
6339,Yorke Island Airport,OKR,Australia,Yorke Island,"{latitude:-9.752801, longitude:143.405673}",10
6340,Yam Island Airport,XMY,Australia,Yam Island,"{latitude:-9.90110969543457, longitude:142.776000976562}",10
6341,Beijing Nanyuan Airport,NAY,China,Beijing,"{latitude:39.7827987670898, longitude:116.388000488281}",8
6342,Chifeng Airport,CIF,China,Chifeng,"{latitude:42.2350006103515, longitude:118.907997131347}",8
6343,Changzhi Airport,CIH,China,Changzhi,"{latitude:36.247501, longitude:113.125999}",8
6344,Datong Airport,DAT,China,Datong,"{latitude:40.060299, longitude:113.482002}",8
6345,Baita International Airport,HET,China,Hohhot,"{latitude:40.851398, longitude:111.823997}",8
6346,Baotou Airport,BAV,China,Baotou,"{latitude:40.560001373291, longitude:109.997001647949}",8
6347,Shijiazhuang Daguocun International Airport,SJW,China,Shijiazhuang,"{latitude:38.2807006835937, longitude:114.696998596191}",8
6348,Tongliao Airport,TGO,China,Tongliao,"{latitude:43.556702, longitude:122.199997}",8
6349,Ulanhot Airport,HLH,China,Ulanhot,"{latitude:46.195333, longitude:122.008333}",8
6350,Xilinhot Airport,XIL,China,Xilinhot,"{latitude:43.915599822998, longitude:115.963996887207}",8
6351,Beihai Airport,BHY,China,Beihai,"{latitude:21.5394, longitude:109.293999}",8
6352,Changde Airport,CGD,China,Changde,"{latitude:28.9188995361, longitude:111.63999939}",8
6353,Dayong Airport,DYG,China,Dayong,"{latitude:29.1028, longitude:110.443001}",8
6354,Meixian Airport,MXZ,China,Meixian,"{latitude:24.3500003814697, longitude:116.133003234863}",8
6355,Zhuhai Jinwan Airport,ZUH,China,Zhuhai,"{latitude:22.006399, longitude:113.375999}",8
6356,Liuzhou Bailian Airport,LZH,China,Liuzhou,"{latitude:24.2075, longitude:109.390999}",8
6357,Zhanjiang Airport,ZHA,China,Zhanjiang,"{latitude:21.214399, longitude:110.358002}",8
6358,Enshi Airport,ENH,China,Enshi,"{latitude:30.3202991486, longitude:109.48500061}",8
6359,Nanyang Jiangying Airport,NNY,China,Nanyang,"{latitude:32.980801, longitude:112.614998}",8
6360,Xiangyang Liuji Airport,XFN,China,Xiangfan,"{latitude:32.1506, longitude:112.291}",8
6361,Yichang Sanxia Airport,YIH,China,Yichang,"{latitude:30.55655, longitude:111.479988}",8
6362,Ankang Wulipu Airport,AKA,China,Ankang,"{latitude:32.708099, longitude:108.931}",8
6363,Golmud Airport,GOQ,China,Golmud,"{latitude:36.4006, longitude:94.786102}",8
6364,Hanzhong Chenggu Airport,HZG,China,Hanzhong,"{latitude:33.134136, longitude:107.206014}",8
6365,Qingyang Airport,IQN,China,Qingyang,"{latitude:35.799702, longitude:107.602997}",8
6366,Xining Caojiabu Airport,XNN,China,Xining,"{latitude:36.5275, longitude:102.042999}",8
6367,Yan'an Ershilipu Airport,ENY,China,Yan'an,"{latitude:36.636902, longitude:109.554001}",8
6368,Yulin Yuyang Airport,UYN,China,Yulin,"{latitude:38.35971, longitude:109.590927}",8
6369,Arvaikheer Airport,AVK,Mongolia,Arvaikheer,"{latitude:46.2503013610839, longitude:102.802001953125}",8
6370,Altai Airport,LTI,Mongolia,Altai,"{latitude:46.3763999938964, longitude:96.2210998535156}",8
6371,Bayankhongor Airport,BYN,Mongolia,Bayankhongor,"{latitude:46.1632995605468, longitude:100.704002380371}",8
6372,Dalanzadgad Airport,DLZ,Mongolia,Dalanzadgad,"{latitude:43.5917015075683, longitude:104.430000305175}",8
6373,Khovd Airport,HVD,Mongolia,Khovd,"{latitude:47.9541015625, longitude:91.6281967163085}",7
6374,Mörön Airport,MXV,Mongolia,Muren,"{latitude:49.6632995605468, longitude:100.098999023437}",8
6375,Diqing Airport,DIG,China,Shangri-La,"{latitude:27.7936, longitude:99.6772}",8
6376,Mangshi Airport,LUM,China,Luxi,"{latitude:24.4011, longitude:98.5317}",8
6377,Pu'er Simao Airport,SYM,China,Simao,"{latitude:22.793301, longitude:100.959}",8
6378,Zhaotong Airport,ZAT,China,Zhaotong,"{latitude:27.3255996704101, longitude:103.754997253417}",8
6379,Ganzhou Airport,KOW,China,Ganzhou,"{latitude:25.853333, longitude:114.778889}",8
6380,Jingdezhen Airport,JDZ,China,Jingdezhen,"{latitude:29.3386001587, longitude:117.176002502}",8
6381,Jiujiang Lushan Airport,JIU,China,Jiujiang,"{latitude:29.476944, longitude:115.801111}",8
6382,Quzhou Airport,JUZ,China,Quzhou,"{latitude:28.965799, longitude:118.899002}",8
6383,Lianyungang Airport,LYG,China,Lianyungang,"{latitude:34.571667, longitude:118.873611}",8
6384,Huangyan Luqiao Airport,HYN,China,Huangyan,"{latitude:28.5622005462646, longitude:121.429000854492}",8
6385,Shubuling Airport,LYI,China,Linyi,"{latitude:35.046100616455, longitude:118.412002563476}",8
6386,Quanzhou Jinjiang International Airport,JJN,China,Quanzhou,"{latitude:24.7964, longitude:118.589996}",8
6387,Tunxi International Airport,TXN,China,Huangshan,"{latitude:29.733299255371, longitude:118.255996704101}",8
6388,Weifang Airport,WEF,China,Weifang,"{latitude:36.646702, longitude:119.119003}",8
6389,Weihai Airport,WEH,China,Weihai,"{latitude:37.1870994567871, longitude:122.228996276855}",8
6390,Sunan Shuofang International Airport,WUX,China,Wuxi,"{latitude:31.4944000243999, longitude:120.429000854}",8
6391,Nanping Wuyishan Airport,WUS,China,Wuyishan,"{latitude:27.7019, longitude:118.000999}",8
6392,Wenzhou Longwan International Airport,WNZ,China,Wenzhou,"{latitude:27.912201, longitude:120.851997}",8
6393,Yancheng Airport,YNZ,China,Yancheng,"{latitude:33.425833, longitude:120.203056}",8
6394,Yiwu Airport,YIW,China,Yiwu,"{latitude:29.3446998596, longitude:120.031997681}",8
6395,Zhoushan Airport,HSN,China,Zhoushan,"{latitude:29.9342002869, longitude:122.361999512}",8
6396,Qamdo Bangda Airport,BPX,China,Bangda,"{latitude:30.5536003112792, longitude:97.108299255371}",8
6397,Dachuan Airport,DAX,China,Dazhou,"{latitude:31.1302, longitude:107.4295}",8
6398,Guangyuan Airport,GYS,China,Guangyuan,"{latitude:32.3911018371582, longitude:105.702003479003}",8
6399,Luzhou Airport,LZO,China,Luzhou,"{latitude:28.8521995544433, longitude:105.392997741699}",8
6400,Mianyang Airport,MIG,China,Mianyang,"{latitude:31.4281005859375, longitude:104.740997314453}",8
6401,Nanchong Airport,NAO,China,Nanchong,"{latitude:30.79545, longitude:106.1626}",8
6402,Nyingchi Airport,LZY,China,Nyingchi,"{latitude:29.3033008575439, longitude:94.3352966308593}",8
6403,Wanxian Airport,WXN,China,Wanxian,"{latitude:30.8017, longitude:108.433}",8
6404,Aksu Airport,AKU,China,Aksu,"{latitude:41.262501, longitude:80.291702}",8
6405,Qiemo Yudu Airport,IQM,China,Qiemo,"{latitude:38.233611, longitude:85.465556}",8
6406,Kuqa Airport,KCA,China,Kuqa,"{latitude:41.677856, longitude:82.872917}",8
6407,Korla Airport,KRL,China,Korla,"{latitude:41.6977996826171, longitude:86.1288986206054}",8
6408,Karamay Airport,KRY,China,Karamay,"{latitude:45.46655, longitude:84.9527}",8
6409,Yining Airport,YIN,China,Yining,"{latitude:43.955799, longitude:81.330299}",8
6410,Heihe Airport,HEK,China,Heihe,"{latitude:50.1716209371, longitude:127.308883667}",8
6411,Jiamusi Airport,JMU,China,Jiamusi,"{latitude:46.8433990478999, longitude:130.464996338}",8
6412,Jinzhou Airport,JNZ,China,Jinzhou,"{latitude:41.1013984680175, longitude:121.06199645996}",8
6413,Qiqihar Sanjiazi Airport,NDG,China,Qiqihar,"{latitude:47.2396011352539, longitude:123.917999267578}",8
6414,Yanji Chaoyangchuan Airport,YNJ,China,Yanji,"{latitude:42.8828010559, longitude:129.451004028}",8
6415,Waikoloa Heliport,WKL,United States,Waikoloa Village,"{latitude:19.9205, longitude:-155.8607}",-10
6419,Mount Keith Airport,WME,Australia,Mount Keith,"{latitude:-27.2863998413085, longitude:120.555000305175}",8
6420,Los Roques Airport,LRV,Venezuela,Los Roques,"{latitude:11.9499998093, longitude:-66.6699981689}",-4
6421,Inishmore Aerodrome,IOR,Ireland,Inis Mor,"{latitude:53.1067008972167, longitude:-9.65361022949218}",0
6422,Connemara Regional Airport,NNR,Ireland,Indreabhan,"{latitude:53.2303009033203, longitude:-9.46778011322021}",0
6423,Rügen Airport,GTI,Germany,Ruegen,"{latitude:54.3833312988, longitude:13.3255558014}",1
6424,Berezovo Airport,EZV,Russia,Berezovo,"{latitude:63.9210014343261, longitude:65.0305023193359}",5
6426,Worcester Regional Airport,ORH,United States,Worcester,"{latitude:42.2672996520996, longitude:-71.8757019042968}",-5
6427,Anqing Tianzhushan Airport,AQG,China,Anqing,"{latitude:30.582199, longitude:117.050003}",8
6429,Shanhaiguan Airport,SHP,China,Qinhuangdao,"{latitude:39.968102, longitude:119.731003}",8
6430,Yuncheng Guangong Airport,YCU,China,Yuncheng,"{latitude:35.116391, longitude:111.031388889}",8
6432,Jiayuguan Airport,JGN,China,Jiayuguan,"{latitude:39.856899, longitude:98.3414}",8
6433,Dandong Airport,DDG,China,Dandong,"{latitude:40.0247, longitude:124.286003}",8
6434,Ordos Ejin Horo Airport,DSN,China,Dongsheng,"{latitude:39.49, longitude:109.861388889}",8
6435,Bao'anying Airport,PZI,China,Panzhihua,"{latitude:26.54, longitude:101.79852}",8
6445,Bremerton National Airport,PWT,United States,Bremerton,"{latitude:47.490200042725, longitude:-122.76499938965}",-8
6446,Spencer Municipal Airport,SPW,United States,Spencer,"{latitude:43.165500640869, longitude:-95.202796936035}",-6
6447,Jefferson City Memorial Airport,JEF,United States,Jefferson City,"{latitude:38.5912017822, longitude:-92.1560974121}",-6
6454,Unst Airport,UNT,United Kingdom,Unst,"{latitude:60.747200012207, longitude:-0.853850007057189}",0
6456,Provincetown Municipal Airport,PVC,United States,Provincetown,"{latitude:42.0718994141, longitude:-70.2213973999}",-5
6460,Gustaf III Airport,SBH,France,Gustavia,"{latitude:17.9043998718261, longitude:-62.8436012268066}",-4
